Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
netlify compose,29,29,140,27,0.00,https://www.netlify.com/blog/tools/,0,0,0.00,0,109,"2, 48, 100, 3, 2, 2, 2, 0, 2, 2, 2, 2",2026-07-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","navigational, transactional",Organic
netlify compose,32,32,140,27,0.00,https://www.netlify.com/blog/introducing-netlify-connect/,0,0,0.00,0,109,"2, 48, 100, 3, 2, 2, 2, 0, 2, 2, 2, 2",2026-07-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","navigational, transactional",Organic
netlify compose,36,36,140,27,0.00,https://www.netlify.com/blog/tags/product/,0,0,0.00,0,109,"2, 48, 100, 3, 2, 2, 2, 0, 2, 2, 2, 2",2026-07-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","navigational, transactional",Organic
netlify compose,40,40,140,27,0.00,https://www.netlify.com/blog/use-the-platform/,0,0,0.00,0,109,"2, 48, 100, 3, 2, 2, 2, 0, 2, 2, 2, 2",2026-07-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","navigational, transactional",Organic
netlify compose,43,43,140,27,0.00,https://www.netlify.com/platform/functions/,0,0,0.00,0,109,"2, 48, 100, 3, 2, 2, 2, 0, 2, 2, 2, 2",2026-07-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","navigational, transactional",Organic
netlify compose,44,44,140,27,0.00,https://www.netlify.com/pricing/,0,0,0.00,0,109,"2, 48, 100, 3, 2, 2, 2, 0, 2, 2, 2, 2",2026-07-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","navigational, transactional",Organic
netlify compose,47,47,140,27,0.00,https://www.netlify.com/blog/tags/workflow/,0,0,0.00,0,109,"2, 48, 100, 3, 2, 2, 2, 0, 2, 2, 2, 2",2026-07-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","navigational, transactional",Organic
netlify compose,50,50,140,27,0.00,https://www.netlify.com/for/web-applications/,0,0,0.00,0,109,"2, 48, 100, 3, 2, 2, 2, 0, 2, 2, 2, 2",2026-07-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","navigational, transactional",Organic
common name invalid it helpdesk software,44,44,50,10,0.00,https://answers.netlify.com/t/err-cert-common-name-invalid/118495,0,0,0.00,0,106,"0, 23, 100, 0, 0",2026-05-21,"Sitelinks, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shopify hydrogen solutions,34,34,50,17,0.00,https://docs.netlify.com/build/frameworks/framework-setup-guides/hydrogen/,0,0,0.00,0,113,"11, 11, 44, 44, 44, 44, 55, 77, 100, 44, 44, 77",2026-07-18,"Reviews, Video, Video Carousel, People also ask, Related searches","informational, transactional",Organic
perficient inc.,29,29,90,43,10.08,https://www.netlify.com/agency-directory/perficient/,0,0,0.00,0.05,0,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76",2026-06-22,"Sitelinks, Reviews, People also ask, Related searches",navigational,Organic
myfree am,43,43,880,45,1.37,https://answers.netlify.com/t/billing-me-400-usd-while-i-am-in-my-pro-plan-and-in-my-free-month/74990,0,0,0.00,0.33,104,"29, 22, 16, 22, 13, 13, 54, 16, 4, 7, 13, 16",2026-06-10,Sitelinks,navigational,Organic
how to set up dns records,15,15,50,58,0.00,https://docs.netlify.com/manage/domains/configure-domains/dns-records/,0,0,0.00,0.05,158,"18, 36, 100, 100, 27, 63, 36, 18, 18, 18, 18, 18",2026-06-16,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
what does it mean when safari can't find the server,4,4,40,16,0.00,https://answers.netlify.com/t/safari-cant-find-server/8468,0,0,0.00,0.33,28900000,"6, 3, 3, 3, 9, 6, 53, 3, 15, 21, 21, 15",2026-06-08,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
evaluate the web testing company lambdatest on regression testing,9,9,50,11,0.00,https://www.netlify.com/integrations/lambdatest/,0,0,0.00,0,201,"78, 100, 64, 50, 14, 21, 7, 21, 21",2026-06-28,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
evaluate the web testing company lambdatest on regression testing,17,17,50,11,0.00,https://www.netlify.com/integrations/lambdatest/,0,0,0.00,0,201,"78, 100, 64, 50, 14, 21, 7, 21, 21",2026-06-28,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
nuxt image,16,16,170,31,0.00,https://developers.netlify.com/guides/avoiding-lock-in-for-your-image-pipeline-with-nuxt-image-and-netlify-image-cdn/,0,0,0.00,0.33,0,"81, 65, 53, 53, 34, 53, 81, 43, 34, 34, 34, 34",2026-07-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches",navigational,Organic
nuxt image,30,30,170,31,0.00,https://www.netlify.com/blog/2021/06/11/nuxt-image-is-here-and-its-a-game-changer/,0,0,0.00,0.33,0,"81, 65, 53, 53, 34, 53, 81, 43, 34, 34, 34, 34",2026-07-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches",navigational,Organic
next js install,46,46,320,53,14.33,https://www.netlify.com/with/nextjs/,0,0,0.00,0.02,105,"30, 30, 20, 24, 20, 30, 24, 24, 24, 16, 20, 16",2026-06-21,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
coolify pocketbase,13,13,40,19,0.00,https://answers.netlify.com/t/how-do-i-use-pocketbase-with-netlify/78959,0,0,0.00,0,106,"11, 82, 23, 11, 100, 11, 11, 11, 11, 11, 11, 0",2026-06-14,"Sitelinks, Video, Video Carousel, Related searches",informational,Organic
e brand,35,35,170,27,3.16,https://www.netlify.com/agency-directory/e-brand-worldwide/,0,0,0.00,0.01,108,"66, 12, 23, 12, 23, 100, 28, 35, 35, 82, 28, 28",2026-06-27,"Image pack, Sitelinks, Reviews, Ads bottom, People also ask, Related searches, AI overview","informational, navigational",Organic
e brand,39,39,170,27,3.16,https://www.netlify.com/agency-directory/e-brand-worldwide/,0,0,0.00,0.01,108,"66, 12, 23, 12, 23, 100, 28, 35, 35, 82, 28, 28",2026-06-27,"Image pack, Sitelinks, Reviews, Ads bottom, People also ask, Related searches, AI overview","informational, navigational",Organic
amplify portal,46,46,90,25,0.00,https://app.netlify.com/login,0,0,0.00,0.33,106,"2, 2, 2, 100, 2, 2, 2, 2, 2, 2, 2, 2",2026-06-28,"Video, Related searches","navigational, transactional",Organic
freegmail.netlify,31,31,720,37,3.74,https://app.netlify.com/signup,0,0,0.00,0.15,106,"3, 81, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-28,"Sitelinks, Reviews, Video",transactional,Organic
freegmail.netlify,34,34,720,37,3.74,https://www.netlify.com/blog/introducing-netlify-free-plan/,0,0,0.00,0.15,106,"3, 81, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-28,"Sitelinks, Reviews, Video",transactional,Organic
freegmail.netlify,39,39,720,37,3.74,https://answers.netlify.com/t/email-service-in-netlify/15925,0,0,0.00,0.15,106,"3, 81, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-28,"Sitelinks, Reviews, Video",transactional,Organic
freegmail.netlify,44,44,720,37,3.74,https://answers.netlify.com/t/signing-up-for-netlify-with-google/3027,0,0,0.00,0.15,106,"3, 81, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-28,"Sitelinks, Reviews, Video",transactional,Organic
freegmail.netlify,47,47,720,37,3.74,https://www.netlify.com/pricing/,0,0,0.00,0.15,106,"3, 81, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-28,"Sitelinks, Reviews, Video",transactional,Organic
freegmail.netlify,49,49,720,37,3.74,https://www.netlify.com/blog/netlify-email-integration-ga/,0,0,0.00,0.15,106,"3, 81, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-28,"Sitelinks, Reviews, Video",transactional,Organic
error socket hang up,32,32,40,15,0.00,https://answers.netlify.com/t/error-socket-hang-up-is-there-a-cure-for-random-socket-errors/9586,0,0,0.00,0,109,"41, 29, 29, 29, 17, 23, 17, 0, 0, 29, 29, 0",2026-06-14,"Sitelinks, Video, People also ask, AI overview",informational,Organic
error socket hang up,43,43,40,15,0.00,https://answers.netlify.com/t/error-socket-hang-up-is-there-a-cure-for-random-socket-errors/9586/4,0,0,0.00,0,109,"41, 29, 29, 29, 17, 23, 17, 0, 0, 29, 29, 0",2026-06-14,"Sitelinks, Video, People also ask, AI overview",informational,Organic
uncaught syntaxerror unexpected token is not valid json,7,7,40,19,0.00,https://answers.netlify.com/t/runtime-unhandledpromiserejection-syntaxerror-unexpected-token-s-in-json-at-position-0/117807,0,0,0.00,0.33,141,"64, 100, 11, 11, 11, 23, 11, 11, 11, 11, 0, 11",2026-06-26,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
next.js critical vulnerability december 2025,30,30,40,50,0.00,https://www.netlify.com/changelog/2026-01-26-react-nextjs-dos-vulnerability/,0,0,0.00,0,114,"100, 0, 0, 0, 0",2026-07-13,"Sitelinks, Reviews, Video, Related searches, Discussions and forums, AI overview",informational,Organic
dns gmail settings,38,38,70,27,1.33,https://answers.netlify.com/t/ensure-dns-records-are-properly-configured-for-google-workspace-email/155248,0,0,0.00,0.13,106,"0, 0, 4, 4, 66, 23, 33, 42, 66, 4, 4, 100",2026-06-22,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
localstorage is not defined,19,19,50,23,0.00,https://answers.netlify.com/t/referenceerror-localstorage-in-not-defined/12561,0,0,0.00,0.33,115,"52, 42, 23, 33, 33, 33, 33, 42, 9, 9, 9, 14",2026-06-04,"Sitelinks, Video, Related searches, AI overview",informational,Organic
latest web development frameworks 2025,42,42,140,28,0.00,https://www.netlify.com/blog/web-frameworks-2025-year-in-review/,0,0,0.00,0,143,"2, 1, 100, 0, 0, 0, 0",2026-07-10,"Sitelinks, Reviews, Video, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
hosting for application,11,11,30,57,7.77,https://www.netlify.com/for/web-applications/,0,0,0.00,0.64,163,"11, 11, 11, 11, 11, 100, 11, 0, 0, 11, 11, 5",2026-07-05,"Sitelinks, Reviews, Video, Ads bottom, Video Carousel, Related searches, Discussions and forums, Ads middle, AI overview","commercial, informational",Organic
imbassy,27,27,90,53,1.91,https://answers.netlify.com/t/dashboard-fails-to-load-sites-main-site-shows-undefined-method-error-via-url/122012,0,0,0.00,0.01,15300,"0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-28,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
american eagle websites,36,36,170,59,0.14,https://www.netlify.com/agency-directory/americaneagle-com/,0,0,0.00,0.84,106,"5, 5, 0, 15, 29, 67, 36, 23, 10, 29, 0, 7",2026-06-21,"Sitelinks, Reviews, Video, People also ask, Related searches",navigational,Organic
kin and carta,23,23,170,20,0.00,https://www.netlify.com/agency-directory/kin-carta/,0,0,0.00,0.01,134,"24, 16, 16, 16, 13, 13, 8, 5, 8, 6, 8, 8",2026-06-26,"Knowledge panel, Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
wildcard domain,37,37,110,33,6.02,https://answers.netlify.com/t/unable-to-get-wildcard-subdomains-working-on-free-plan-with-custom-domain/127021,0,0,0.00,0.12,129,"82, 64, 41, 64, 82, 82, 64, 82, 64, 64, 64, 52",2026-06-14,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
name server for squarespace,15,15,110,24,12.69,https://answers.netlify.com/t/domain-nameservers/123068,0,0,0.00,0.02,107,"65, 53, 43, 21, 43, 53, 15, 28, 34, 28, 34, 34",2026-07-14,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
supaabse,18,18,260,58,0.00,https://www.netlify.com/integrations/supabase/,0,0,0.00,0,0,"0, 0, 0, 0, 0, 100, 0, 0, 11, 0, 0, 0",2026-06-19,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches",navigational,Organic
redirecting html,20,20,260,31,1.59,https://answers.netlify.com/t/how-to-redirect-to-a-html-page-and-keep-the-same-url/14876,0,0,0.00,0.03,120,"0, 5, 5, 59, 59, 14, 11, 100, 32, 0, 1, 1",2026-06-29,"Sitelinks, Reviews, Video, Video Carousel, Related searches, AI overview",informational,Organic
js get timezone,15,15,50,32,0.00,https://www.netlify.com/blog/how-to-get-timezone-in-javascript-with-edge-functions/,0,0,0.00,0.33,106,"14, 4, 23, 42, 33, 52, 23, 23, 0, 9, 33, 0",2026-06-06,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
banned mimetype message,36,36,110,21,0.00,https://answers.netlify.com/t/mime-problem-mime-type-is-not-allowed/78394,0,0,0.00,0.33,109,"0, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 1",2026-07-21,"Sitelinks, People also ask, Related searches",informational,Organic
how to migrate aem to headless cms,28,28,50,4,0.00,https://www.netlify.com/press/netlify-announces-adobe-experience-manager-headless-integration/,0,0,0.00,0.33,153,"18, 9, 81, 100, 45, 0, 0, 27, 63, 63, 45, 45",2026-07-17,"Reviews, Video, Related searches",informational,Organic
react exploit,31,31,70,69,0.00,https://www.netlify.com/changelog/2025-12-03-react-security-vulnerability-response/,0,0,0.00,0.01,119,"0, 0, 0, 0, 0, 0, 0, 0, 100, 5, 2, 0",2026-06-04,"Video Carousel, AI overview",informational,Organic
netlify company overview 2025,3,3,40,31,0.00,https://www.netlify.com/,0,0,0.00,0,114,"14, 100, 35, 35, 7, 0, 0, 0",2026-07-16,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
netlify company overview 2025,7,7,40,31,0.00,https://www.netlify.com/blog/agent-week-2025/,0,0,0.00,0,114,"14, 100, 35, 35, 7, 0, 0, 0",2026-07-16,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
netlify company overview 2025,8,8,40,31,0.00,https://www.netlify.com/blog/web-frameworks-2025-year-in-review/,0,0,0.00,0,114,"14, 100, 35, 35, 7, 0, 0, 0",2026-07-16,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
netlify company overview 2025,20,20,40,31,0.00,https://www.netlify.com/pricing/,0,0,0.00,0,114,"14, 100, 35, 35, 7, 0, 0, 0",2026-07-16,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
netlify company overview 2025,28,28,40,31,0.00,https://www.netlify.com/blog/insights/,0,0,0.00,0,114,"14, 100, 35, 35, 7, 0, 0, 0",2026-07-16,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
netlify company overview 2025,30,30,40,31,0.00,https://www.netlify.com/blog/insights/,0,0,0.00,0,114,"14, 100, 35, 35, 7, 0, 0, 0",2026-07-16,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
netlify company overview 2025,38,38,40,31,0.00,https://developers.netlify.com/,0,0,0.00,0,114,"14, 100, 35, 35, 7, 0, 0, 0",2026-07-16,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
netlify company overview 2025,44,44,40,31,0.00,https://www.netlify.com/blog/10-million-developers/,0,0,0.00,0,114,"14, 100, 35, 35, 7, 0, 0, 0",2026-07-16,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
simplybail.com,18,18,40,27,0.00,https://answers.netlify.com/t/301-redirect-from-domain-alias-to-primary-domain-subdomain/16803,0,0,0.00,0.01,0,"63, 36, 36, 36, 36, 18, 27, 18, 27, 27, 36, 36",2026-07-19,"Sitelinks, Reviews, Video, People also ask",navigational,Organic
payload installation,18,18,40,37,0.00,https://developers.netlify.com/guides/deploy-payload-cms-3-to-netlify/,0,0,0.00,0.33,108,"100, 23, 0, 64, 11, 11, 11, 11, 11, 11, 11, 11",2026-07-08,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
how to run react app,37,37,390,29,4.96,https://www.netlify.com/with/react/,0,0,0.00,0.04,140,"54, 54, 36, 44, 54, 81, 44, 54, 29, 36, 44, 54",2026-06-06,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
namecheap custom domain,5,5,210,34,8.91,https://answers.netlify.com/t/custom-domain-with-namecheap-using-namecheap-basic-dns/113448,0,0,0.00,0.33,108,"2, 2, 15, 15, 15, 23, 23, 15, 15, 23, 66, 100",2026-06-23,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",navigational,Organic
gatsby cms,32,32,260,20,5.85,https://answers.netlify.com/t/cms-js-not-being-used-for-gatsby-and-netlify-cms-admin/95256/2,0,0,0.00,0.18,161,"13, 5, 36, 45, 30, 10, 4, 16, 10, 3, 10, 2",2026-07-16,"Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
go.servicetitan.com/auth/login,25,25,90,16,0.00,https://www.netlify.com/,0,0,0.00,0,1030,"66, 43, 43, 53, 10, 0, 0, 0, 35, 0, 0, 0",2026-05-23,"Sitelinks, Video, People also ask","navigational, transactional",Organic
go skip build,14,14,70,,0.00,https://answers.netlify.com/t/skip-builds-automatically-without-skip-ci/10383,0,0,0.00,0.33,107,"52, 11, 11, 0, 82, 100, 64, 100, 11, 11, 11, 11",2026-07-02,"Sitelinks, Reviews, Video, Related searches","navigational, transactional",Organic
what python version are we on,15,15,40,39,0.00,https://answers.netlify.com/t/the-current-python-version-3-8-is-very-old/96966,0,0,0.00,0.33,134,"50, 50, 14, 64, 14, 14, 14, 28, 14, 100, 14, 14",2026-07-20,"Sitelinks, Video, People also ask, Related searches",informational,Organic
api to api authentication,23,23,30,34,12.17,https://www.netlify.com/blog/api-authentication-methods/,0,0,0.00,0.14,131,"7, 11, 7, 26, 0, 19, 19, 15, 7, 7, 0, 26",2026-06-10,"Sitelinks, Video, Related searches, AI overview",informational,Organic
latin juego .net,24,24,70,53,0.00,https://www.netlify.com/,0,0,0.00,0.33,15500,"0, 0, 82, 0, 0, 0, 100, 82, 64, 0, 11, 82",2026-05-30,,informational,Organic
composable apps,37,37,70,14,0.00,https://www.netlify.com/blog/beginners-guide-to-composable-architecture/,0,0,0.00,0.01,179,"81, 81, 81, 63, 81, 45, 45, 45, 100, 63, 63, 36",2026-06-23,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Discussions and forums, AI overview",informational,Organic
access control request headers,10,10,50,37,0.00,https://answers.netlify.com/t/add-custom-header-to-access-control-allow-headers/5575,0,0,0.00,0.33,124,"42, 33, 33, 42, 33, 33, 23, 23, 19, 9, 9, 9",2026-06-14,"Video, Related searches, Discussions and forums, AI overview",informational,Organic
access control request headers,33,33,50,37,0.00,https://answers.netlify.com/t/request-header-field-content-type-is-not-allowed-by-access-control-allow-headers-in-preflight-response/54410,0,0,0.00,0.33,124,"42, 33, 33, 42, 33, 33, 23, 23, 19, 9, 9, 9",2026-06-14,"Video, Related searches, Discussions and forums, AI overview",informational,Organic
selfhosted git,15,15,70,31,0.00,https://docs.netlify.com/build/git-workflows/self-hosted-git/,0,0,0.00,0.33,104,"0, 0, 28, 0, 23, 0, 0, 12, 28, 43, 66, 0",2026-07-12,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
